DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2021-03-26,5.533234200000001,21000100,5.4832,20991200,5.4832,21000200
2021-03-27,5.384691000000001,21000100,5.336,20991200,5.336,21000200
2021-03-28,5.6766621530100005,21000100,5.6116,20991200,5.6116,21000200
2021-03-29,6.046163878186667,21000100,5.8124,20991200,5.8124,21000200
2021-03-30,6.92797719964625,21000100,6.3669,20991200,6.3669,21000200
2021-03-31,6.490010876258333,21000100,6.0119,20991200,6.0119,21000200
2021-04-02,6.819308519814166,21000100,6.0062,20991200,6.0062,21000200
2021-04-03,6.69947099314,21000100,5.6976,20991200,5.6976,21000200
2021-04-04,6.355682316850833,21000100,6.0947,20991200,6.0947,21000200
2021-04-05,6.746171630850417,21000100,6.1483,20991200,6.1483,21000200
2021-04-06,7.809398232945834,21000100,6.787,20991200,6.787,21000200
2021-04-07,6.613454849759999,21000100,6.1358,20991200,6.1358,21000200
2021-04-08,7.15043609028125,21000100,6.8231,20991200,6.8231,21000200
2021-04-09,6.929073027800001,21000100,6.424,20991200,6.424,21000200
2021-04-10,7.221258804196249,21000100,6.5181,20991200,6.5181,21000200
2021-04-11,7.519431878917916,21000100,6.7937,20991200,6.7937,21000200
2021-04-12,7.606037179979166,21000100,6.7345,20991200,6.7345,21000200
2021-04-13,7.554787593166667,21000100,6.5234,20991200,6.5234,21000200
2021-04-14,7.672541144115001,21000100,6.3513,20991200,6.3513,21000200
2021-04-15,7.528444189759999,21000100,6.5442,20991200,6.5442,21000200
2021-04-16,7.005878045133334,21000100,5.9552,20991200,5.9552,21000200
2021-04-17,7.177123265118333,21000100,5.8844,20991200,5.8844,21000200
2021-04-18,5.392138130555001,21000100,5.1612,20991200,5.1612,21000200
2021-04-19,4.7776014,21000100,4.7344,20991200,4.7344,21000200
2021-04-20,4.95611839205625,21000100,4.9395,20991200,4.9395,21000200
2021-04-21,4.8228102,21000100,4.7792,20991200,4.7792,21000200
2021-04-22,4.8354242625,21000100,4.7917,20991200,4.7917,21000200
2021-04-23,4.6933394625,21000100,4.6509,20991200,4.6509,21000200
2021-04-24,4.2842401875,21000100,4.2455,20991200,4.2455,21000200
2021-04-25,4.6901102625,21000100,4.6477,20991200,4.6477,21000200
2021-04-26,5.0705503875,21000100,5.0247,20991200,5.0247,21000200
2021-04-27,5.2062777,21000100,5.1592,20991200,5.1592,21000200
