DATETIME,price
2021-08-22,672.86
2021-08-23,678.77
2021-08-24,636.73
2021-08-25,650.59
2021-08-26,606.69
2021-08-27,635.86
2021-08-28,646.89
2021-08-29,659.41
2021-08-30,632.62
2021-08-31,637.27
2021-09-02,665.05
2021-09-03,714.66
2021-09-04,709.59
2021-09-05,765.27
2021-09-06,785.22
2021-09-07,673.52
2021-09-08,662.71
2021-09-09,661.71
2021-09-10,628.78
2021-09-11,636.39
2021-09-12,646.54
2021-09-13,614.19
2021-09-14,641.04
2021-09-15,652.97
2021-09-16,639.48
2021-09-17,621.62
2021-09-18,630.83
2021-09-19,608.92
2021-09-20,542.58
2021-09-21,504.9
2021-09-22,547.34
2021-09-23,552.34
2021-09-24,513.12
2021-09-25,516.5
2021-09-26,502.99
2021-09-27,487.7
2021-09-28,473.71
2021-09-29,484.73
2021-09-30,502.49
2021-10-02,551.91
2021-10-03,571.15
2021-10-04,550.7
2021-10-05,594.86
2021-10-06,617.61
2021-10-07,611.89
2021-10-08,596.98
2021-10-09,615.82
2021-10-10,584.82
2021-10-11,601.28
2021-10-12,588.12
2021-10-13,593.6
2021-10-14,599.5
2021-10-15,626.17
2021-10-16,626.16
2021-10-17,612.99
2021-10-18,611.79
2021-10-19,618.68
2021-10-20,645.23
2021-10-21,623.87
2021-10-22,624.32
2021-10-23,629.64
2021-10-24,617.56
2021-10-25,621.89
2021-10-26,611.92
2021-10-27,548.75
2021-10-28,578.83
2021-10-29,595.34
2021-10-30,585.56
2021-10-31,597.61
2021-11-02,599.27
2021-11-03,611.98
2021-11-04,596.06
2021-11-05,598.23
2021-11-06,587.69
2021-11-07,601.23
2021-11-08,639.15
2021-11-09,718.32
2021-11-10,663.3
2021-11-11,676.3
2021-11-12,668.54
2021-11-13,665.89
2021-11-14,679.66
2021-11-15,666.21
2021-11-16,598.29
2021-11-17,595.1
2021-11-18,554.47
2021-11-19,574.21
2021-11-20,584.69
2021-11-21,574.95
2021-11-22,556.96
2021-11-23,571.28
2021-11-24,618.97
2021-11-25,617.29
2021-11-26,557.14
2021-11-27,562.73
2021-11-28,569.04
2021-11-29,574.94
2021-11-30,570.57
2021-12-02,561.77
2021-12-03,532.66
2021-12-04,472.86
2021-12-05,453.28
2021-12-06,474.4
2021-12-07,474.02
2021-12-08,480.28
2021-12-09,448.67
2021-12-10,437.75
2021-12-11,459.22
2021-12-12,457.61
2021-12-13,421.75
2021-12-14,436.49
2021-12-15,447.63
2021-12-16,438.2
2021-12-17,424.39
2021-12-18,435.47
2021-12-19,432.47
2021-12-20,430.04
2021-12-21,437.51
2021-12-22,438.08
2021-12-23,455.57
2021-12-24,451.95
2021-12-25,455.1
2021-12-26,451.28
2021-12-27,465.51
2021-12-28,438.66
2021-12-29,429.74
2021-12-30,431.18
2021-12-31,429.98
2022-01-01,444.71
2022-01-02,447.52
2022-01-03,434.79
2022-01-04,426.8
2022-01-05,399.41
2022-01-06,399.63
2022-01-07,385.72
2022-01-08,372.86
2022-01-09,376.85
2022-01-10,363.3
2022-01-11,369.74
2022-01-12,383.7
2022-01-13,377.21
2022-01-14,385.31
2022-01-15,390.51
2022-01-16,388.03
2022-01-17,380.38
2022-01-18,381.06
2022-01-19,368.79
2022-01-20,357.21
2022-01-21,314.8
2022-01-22,291.75
2022-01-23,302.39
2022-01-24,292.22
2022-01-25,291.5
2022-01-26,289.02
2022-01-27,289.4
2022-01-28,296.36
2022-01-29,298.61
2022-01-30,289.71
2022-01-31,284.67
2022-02-01,287.69
2022-02-02,277.68
2022-02-03,280.98
2022-02-04,306.02
2022-02-05,320.07
2022-02-06,324.5
2022-02-07,343.03
2022-02-08,335.25
2022-02-09,345.81
2022-02-10,340.55
2022-02-11,320.41
2022-02-12,330.1
2022-02-13,333.51
2022-02-14,330.33
2022-02-15,343.11
2022-02-16,334.22
2022-02-17,312.86
2022-02-18,309.88
2022-02-19,311.65
2022-02-20,302.51
2022-02-21,283.1
2022-02-22,293.02
2022-02-23,288.11
2022-02-24,300.44
2022-02-25,308.52
2022-02-26,315.25
2022-02-27,303.69
2022-02-28,338.85
2022-03-01,328.44
2022-03-02,319.86
2022-03-03,315.06
2022-03-04,290.25
2022-03-05,293.96
2022-03-06,281.89
2022-03-07,273.64
2022-03-08,284.19
2022-03-09,307.08
2022-03-10,289.32
2022-03-11,287.4
2022-03-12,290.66
2022-03-13,279.48
2022-03-14,289.26
2022-03-15,289.14
2022-03-16,299.63
2022-03-17,296.13
2022-03-18,305.41
2022-03-19,327.69
2022-03-20,327.24
2022-03-21,334.68
2022-03-22,375.13
2022-03-23,363.69
2022-03-24,365.81
2022-03-25,364.83
2022-03-26,361.63
2022-03-27,376.45
2022-03-28,368.14
2022-03-29,373.02
2022-03-30,380.21
2022-03-31,384.09
2022-04-01,377.04
2022-04-02,372.56
2022-04-03,378.42
2022-04-04,375.99
2022-04-05,365.05
2022-04-06,330.82
2022-04-07,335.78
2022-04-08,322.91
2022-04-09,325.74
2022-04-10,319.65
2022-04-11,294.78
2022-04-12,304.75
2022-04-13,340.9
2022-04-14,337.42
2022-04-15,340.62
2022-04-16,342.58
2022-04-17,327.85
2022-04-18,340.24
2022-04-19,340.28
2022-04-20,330.56
2022-04-21,315.44
2022-04-22,320.77
2022-04-23,312.43
2022-04-24,307.39
2022-04-25,314.44
2022-04-26,295.85
2022-04-27,307.08
2022-04-28,306.28
2022-04-29,294.65
2022-04-30,277.36
2022-05-01,283.67
2022-05-02,284.86
2022-05-03,279.29
2022-05-04,299.64
2022-05-05,276.99
2022-05-06,274.85
2022-05-07,267.77
2022-05-08,261.62
2022-05-09,217.41
2022-05-10,231.49
2022-05-11,194.57
2022-05-12,194.2
2022-05-13,202.24
2022-05-14,208.66
2022-05-15,214.76
2022-05-16,197.45
2022-05-17,206.74
2022-05-18,186.89
2022-05-19,196.35
2022-05-20,189.88
2022-05-21,192.19
2022-05-22,197.89
2022-05-23,191.84
2022-05-24,195.51
2022-05-25,190.09
2022-05-26,179.22
2022-05-27,174.76
2022-05-28,178.55
2022-05-29,184.96
2022-05-30,196.81
2022-05-31,204.43
2022-06-01,185.84
2022-06-02,188.82
2022-06-03,182.92
2022-06-04,188.61
2022-06-05,179.81
2022-06-06,185.4
2022-06-07,181.83
2022-06-08,176.56
2022-06-09,175.45
2022-06-10,167.3
2022-06-11,156.61
2022-06-12,145.87
2022-06-13,126.84
2022-06-14,125.9
2022-06-15,127.87
2022-06-16,109.28
2022-06-17,121.33
2022-06-18,115.28
2022-06-19,120.61
2022-06-20,118.57
2022-06-21,119.43
2022-06-22,112.69
2022-06-23,116.21
2022-06-24,114.07
2022-06-25,115.38
2022-06-26,112.74
2022-06-27,111.4
2022-06-28,103.09
2022-06-29,104.56
2022-06-30,103.14
2022-07-01,101.44
2022-07-02,106.52
2022-07-03,105.6
2022-07-04,108.11
2022-07-05,103.96
2022-07-06,105.84
2022-07-07,111.39
2022-07-08,108.39
2022-07-09,111.27
2022-07-10,106.77
2022-07-11,98.85
2022-07-12,97.13
2022-07-13,102.46
2022-07-14,102.97
2022-07-15,106.05
2022-07-16,109.44
2022-07-17,110.11
2022-07-18,121.21
2022-07-19,128.23
2022-07-20,121.72
